Location,Latitude,Longitude,Bedrooms,Garage,Bathrooms,Price
East legon,5.6392848,-0.1624589,4,,4,3375000
Ashongman,5.697026,-0.2338194,3,,4,752780
Adenta,5.7041391,-0.1687965,5,1,4,2070145
East legon,5.6392848,-0.1624589,4,,4,1110060
East legon ,5.6392848,-0.1624589,5,,6,5269460
Spintex,5.6288265,-0.0901987,3,,3,752780
East airport,5.6271981,-0.1080795,4,,4,2856080
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
East legon,5.6392848,-0.1624589,4,1,5,4446000
Nmai dzorn,5.6859863,-0.1501026,4,,5,1505560
East legon,5.6392848,-0.1624589,4,,4,2032506
Accra,5.5571096,-0.2012376,3,,3,1392643
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
East legon ,5.6392848,-0.1624589,5,,6,5269460
East legon,5.6392848,-0.1624589,3,,3,1050000
Adenta,5.7041391,-0.1687965,3,1,3,700000
East legon,5.6392848,-0.1624589,,,,4757400
East legon ,5.6392848,-0.1624589,5,,6,7527800
Spintex,5.6288265,-0.0901987,3,,3,1355004
Nmai dzor,5.6907766,-0.0996907,4,1,5,1656116
Achimota,5.6242019,-0.2276807,3,,3,1580838
Adenta,5.7041391,-0.1687965,3,,3,1392643
Greater accra region,5.8101532,0.0995242,4,,5,4516680
East legon,5.6392848,-0.1624589,4,,4,2394600
East legon,5.6392848,-0.1624589,5,,5,8280580
East legon,5.6392848,-0.1624589,4,,4,2258340
Spintex,5.6288265,-0.0901987,4,,5,2107731
Spintex,5.6288265,-0.0901987,4,,4,2032506
East legon ,5.6392848,-0.1624589,4,,5,1656116
East legon hills,5.6927588,-0.1004742,3,,3,828058
Haatso,5.6706808,-0.2033502,4,,5,1355004
Adenta,5.7041391,-0.1687965,4,1,3,850000
East legon,5.6392848,-0.1624589,5,,5,3992500
Greater accra ,5.8101532,0.0995242,3,,3,1505560
Dome,5.6554227,-0.232884,3,,4,752780
East legon,5.6392848,-0.1624589,4,1,5,2408896
Spintex-road,5.6337386,-0.0978899,3,,4,1505560
Spintex,5.6288265,-0.0901987,6,1,6,5420016
Greater accra region,5.8101532,0.0995242,3,,4,1196920
East legon hills,5.6927588,-0.1004742,4,,5,1505560
Tse addo,5.571400049999999,-0.13534024999999966,3,,,3387510
East airport,5.6271981,-0.1080795,5,,6,4140290
Oyarifa,5.756972,-0.1748633,4,1,3,800000
East legon hills,5.6927588,-0.1004742,3,,3,1829650
Greater accra ,5.8101532,0.0995242,3,,3,3387510
East legon ,5.6392848,-0.1624589,6,,7,4893070
Spintex,5.6288265,-0.0901987,5,1,6,6022240
North legon,5.6777411,-0.1822898,5,,6,2634730
East legon,5.6392848,-0.1624589,3,,3,1957228
Ashongman,5.697026,-0.2338194,3,,3,1453690
Greater accra region,5.8101532,0.0995242,3,,4,828058
East legon ,5.6392848,-0.1624589,3,,4,1821728
Tse addo,5.571400049999999,-0.13534024999999966,4,,4,3387510
East legon ,5.6392848,-0.1624589,4,,5,3011120
Greater accra ,5.8101532,0.0995242,3,,3,1505560
Dome,5.6554227,-0.232884,3,,4,752780
East legon,5.6392848,-0.1624589,4,1,5,2408896
Spintex-road,5.6337386,-0.0978899,3,,4,1505560
Spintex,5.6288265,-0.0901987,6,1,6,5420016
Greater accra region,5.8101532,0.0995242,3,,4,1196920
East legon hills,5.6927588,-0.1004742,4,,5,1505560
Tse addo,5.571400049999999,-0.13534024999999966,3,,,3387510
East airport,5.6271981,-0.1080795,5,,6,4140290
Oyarifa,5.756972,-0.1748633,4,1,3,800000
East legon hills,5.6927588,-0.1004742,3,,3,1829650
Greater accra ,5.8101532,0.0995242,3,,3,3387510
East legon ,5.6392848,-0.1624589,6,,7,4893070
Spintex,5.6288265,-0.0901987,5,1,6,6022240
North legon,5.6777411,-0.1822898,5,,6,2634730
East legon,5.6392848,-0.1624589,3,,3,1957228
Spintex,5.6288265,-0.0901987,4,,4,1957228
Spintex,5.6288265,-0.0901987,4,,4,2410240
Greater accra region,5.8101532,0.0995242,6,1,5,13550040
East airport,5.6271981,-0.1080795,4,,5,4893070
East legon hills,5.6927588,-0.1004742,4,1,5,1832250
Spintex,5.6288265,-0.0901987,5,,6,1881950
East legon,5.6392848,-0.1624589,4,1,5,3011120
East legon,5.6392848,-0.1624589,4,,4,3936500
Spintex,5.6288265,-0.0901987,5,,5,2785286
Spintex,5.6288265,-0.0901987,4,,4,3389400
Greater accra region,5.8101532,0.0995242,4,,5,2070145
East legon hills,5.6927588,-0.1004742,3,,4,715141
East legon,5.6392848,-0.1624589,4,,4,3000000
Greater accra,5.8101532,0.0995242,5,1,1,11291700
Oyibi,5.8142534,-0.121343,2,,3,828058
East legon,5.6392848,-0.1624589,4,1,4,15056
East legon,5.6392848,-0.1624589,5,,5,2324400
New ashongman ,5.6920057,-0.1994984,3,,3,1129170
East legon ,5.6392848,-0.1624589,4,,5,3011120
East airport,5.6271981,-0.1080795,3,,3,3000000
North legon ,5.6777411,-0.1822898,7,1,8,6022240
Spintex,5.6288265,-0.0901987,4,,4,2408896
Oyibi,5.8142534,-0.121343,3,,4,465000
Tse addo,5.571400049999999,-0.13534024999999966,4,,5,1750000
East legon,5.6392848,-0.1624589,3,2,4,4667236
Dzorwulu,5.6130923,-0.1991566,5,1,5,4261400
Ashongman estate,5.6991372,-0.2373358,3,,2,752780
Dzorwulu,5.6130923,-0.1991566,4,,5,22583
Tse addo,5.571400049999999,-0.13534024999999966,3,,3,1954160
Tesano,5.6025554,-0.2304739,3,1,3,1937000
Spintex road,5.6337386,-0.0978899,4,,5,1204448
Spintex,5.6288265,-0.0901987,4,1,5,2860564
East legon,5.6392848,-0.1624589,3,,3,650000
Spintex,5.6288265,-0.0901987,4,,4,3011120
Dome,5.6554227,-0.232884,3,,3,2067000
Greater accra,5.8101532,0.0995242,5,1,1,11291700
Oyibi,5.8142534,-0.121343,2,,3,828058
East legon,5.6392848,-0.1624589,4,1,4,15056
East legon,5.6392848,-0.1624589,5,,5,2324400
New ashongman ,5.6920057,-0.1994984,3,,3,1129170
East legon ,5.6392848,-0.1624589,4,,5,3011120
East airport,5.6271981,-0.1080795,3,,3,3000000
North legon ,5.6777411,-0.1822898,7,1,8,6022240
Spintex,5.6288265,-0.0901987,4,,4,2408896
Oyibi,5.8142534,-0.121343,3,,4,465000
Greater accra region,5.8101532,0.0995242,6,1,7,4516680
Spintex,5.6288265,-0.0901987,4,,5,3011120
East legon hills,5.6927588,-0.1004742,4,1,5,1400000
Dzorwulu,5.6130923,-0.1991566,3,1,3,2860564
Tesano,5.6025554,-0.2304739,3,1,3,1937000
Spintex road,5.6337386,-0.0978899,4,,5,1204448
Spintex,5.6288265,-0.0901987,4,1,5,2860564
East legon,5.6392848,-0.1624589,3,,3,650000
Spintex,5.6288265,-0.0901987,4,,4,3011120
Dome,5.6554227,-0.232884,3,,3,2067000
Greater accra,5.8101532,0.0995242,5,1,1,11291700
Oyibi,5.8142534,-0.121343,2,,3,828058
East legon,5.6392848,-0.1624589,4,1,4,15056
East legon,5.6392848,-0.1624589,5,,5,2324400
New ashongman ,5.6920057,-0.1994984,3,,3,1129170
Greater accra region,5.8101532,0.0995242,4,,4,2145423
East legon hills ,5.6927588,-0.1004742,4,,5,1881950
Tse addo,5.571400049999999,-0.13534024999999966,4,,4,1956500
Spintex,5.6288265,-0.0901987,3,,3,787710
Spintex,5.6288265,-0.0901987,4,,5,2070145
Adenta,5.7041391,-0.1687965,4,1,5,1994867
Spintex,5.6288265,-0.0901987,4,,4,5835000
Greater accra region,5.8101532,0.0995242,5,,6,6775020
Oyibi,5.8142534,-0.121343,2,,2,841000
Tse addo,5.571400049999999,-0.13534024999999966,3,1,4,1732130
East legon ,5.6392848,-0.1624589,4,,5,2634730
Greater accra region,5.8101532,0.0995242,4,,5,1731394
East legon,5.6392848,-0.1624589,5,,5,5269460
Nmai-dzorn ,5.6859863,-0.1501026,4,2,5,1580838
East legon hills,5.6927588,-0.1004742,4,,4,1430282
East legon hills,5.6927588,-0.1004742,3,,3,1167000
Ashongman estate,5.6991372,-0.2373358,4,,5,1355004
Spintex,5.6288265,-0.0901987,4,1,5,2634730
East legon ,5.6392848,-0.1624589,7,,8,9786140
Spintex,5.6288265,-0.0901987,3,,3,787710
Spintex,5.6288265,-0.0901987,4,,5,2070145
Adenta,5.7041391,-0.1687965,4,1,5,1994867
Spintex,5.6288265,-0.0901987,4,,4,5835000
Greater accra region,5.8101532,0.0995242,4,,4,2145423
East legon hills ,5.6927588,-0.1004742,4,,5,1881950
Tse addo,5.571400049999999,-0.13534024999999966,4,,4,1956500
Greater accra region,5.8101532,0.0995242,4,,5,1731394
East legon,5.6392848,-0.1624589,5,,5,5269460
Nmai-dzorn ,5.6859863,-0.1501026,4,2,5,1580838
East legon hills,5.6927588,-0.1004742,4,,4,1430282
East legon hills,5.6927588,-0.1004742,4,1,5,1565000
East legon hills ,5.6927588,-0.1004742,4,,4,1957228
Greater accra region,5.8101532,0.0995242,6,1,5,13550040
East airport,5.6271981,-0.1080795,4,,5,4893070
East legon hills,5.6927588,-0.1004742,4,1,5,1832250
Spintex,5.6288265,-0.0901987,5,,6,1881950
East legon,5.6392848,-0.1624589,4,1,5,3011120
East legon,5.6392848,-0.1624589,4,,4,3936500
Spintex,5.6288265,-0.0901987,4,,5,1430282
East legon,5.6392848,-0.1624589,4,1,5,3387510
Spintex,5.6288265,-0.0901987,4,,4,1957228
East airport,5.6271981,-0.1080795,5,,6,4140290
Greater accra ,5.8101532,0.0995242,3,,3,1505560
Tema community 25,5.6789327,-0.0231499,3,,3,956031
Teshie,5.5822343,-0.1135104,5,1,5,2258340
Spintex-road,5.6337386,-0.0978899,3,,4,1505560
Cantonments,5.5841563,-0.1692489,4,1,4,5645850
Spintex,5.6288265,-0.0901987,4,,4,2485440
Greater accra region,5.8101532,0.0995242,3,,4,828058
East legon,5.6392848,-0.1624589,4,,4,1505560
East legon ,5.6392848,-0.1624589,4,,5,3011120
Spintex,5.6288265,-0.0901987,3,1,3,1505560
Greater accra ,5.8101532,0.0995242,3,,3,3387510
East legon ,5.6392848,-0.1624589,4,,5,2634730
East legon,5.6392848,-0.1624589,3,,3,3763900
Greater accra region,5.8101532,0.0995242,5,,6,4893070
East legon,5.6392848,-0.1624589,4,,4,2107784
Dzorwulu ,5.6130923,-0.1991566,4,1,5,3012400
East legon ,5.6392848,-0.1624589,5,1,6,10538920
Greater accra region,5.8101532,0.0995242,3,,4,940975
East legon ,5.6392848,-0.1624589,4,,5,2258340
Spintex,5.6288265,-0.0901987,3,,3,1731394
East legon ,5.6392848,-0.1624589,4,,5,3161676
East legon,5.6392848,-0.1624589,5,1,6,4516680
East legon,5.6392848,-0.1624589,4,,4,3387510
Greater accra region,5.8101532,0.0995242,4,,5,900000
East legon hills,5.6927588,-0.1004742,4,1,4,1806672
East legon,5.6392848,-0.1624589,3,1,4,1807440
East legon,5.6392848,-0.1624589,4,1,5,4893070
Greater accra region,5.8101532,0.0995242,3,,4,1505560
Spintex,5.6288265,-0.0901987,5,,6,3011120
Spintex,5.6288265,-0.0901987,7,,7,3387510
Agbogba,5.6918579,-0.1984465,4,,5,1505560
East legon hills,5.6927588,-0.1004742,4,,4,2634730
Greater accra region,5.8101532,0.0995242,3,,4,1053892
East legon hills ,5.6927588,-0.1004742,4,,4,1731394
Spintex,5.6288265,-0.0901987,4,1,5,2259300
Greater accra region,5.8101532,0.0995242,3,,4,1355004
East airport ,5.6271981,-0.1080795,5,,6,6022240
Tse addo,5.571400049999999,-0.13534024999999966,4,,5,3600000
East legon hills ,5.6927588,-0.1004742,4,,4,1881950
East legon,5.6392848,-0.1624589,,,,2258340
East legon hills,5.6927588,-0.1004742,4,1,4,4140290
Adenta,5.7041391,-0.1687965,4,1,4,1392643
Spintex,5.6288265,-0.0901987,3,,3,1580838
Greater accra region,5.8101532,0.0995242,3,,2,677502
East legon,5.6392848,-0.1624589,4,1,5,2565150
Tse addo,5.571400049999999,-0.13534024999999966,4,1,4,3763900
East legon hills ,5.6927588,-0.1004742,4,,4,1957228
Greater accra region,5.8101532,0.0995242,4,,5,1881950
Community 25,5.7366446,0.0365789,3,,4,450000
East legon,5.6392848,-0.1624589,4,1,5,2565150
North legon ,5.6777411,-0.1822898,4,,5,1656116
Spintex,5.6288265,-0.0901987,3,1,3,1053892
East legon hills,5.6927588,-0.1004742,4,1,5,1565000
Spintex,5.6288265,-0.0901987,4,,5,1430282
East legon,5.6392848,-0.1624589,4,1,5,3387510
Spintex,5.6288265,-0.0901987,4,,4,1957228
Spintex,5.6288265,-0.0901987,4,,4,2410240
Greater accra region,5.8101532,0.0995242,6,1,5,13550040
East airport,5.6271981,-0.1080795,4,,5,4893070
East legon hills,5.6927588,-0.1004742,4,1,5,1832250
Spintex,5.6288265,-0.0901987,3,,3,752780
East airport,5.6271981,-0.1080795,4,,4,2856080
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
East legon ,5.6392848,-0.1624589,5,,6,5269460
East legon,5.6392848,-0.1624589,3,,3,1050000
Adenta,5.7041391,-0.1687965,3,1,3,700000
East legon,5.6392848,-0.1624589,,,,4757400
East legon hills,5.6927588,-0.1004742,3,,4,903336
East legon,5.6392848,-0.1624589,4,1,5,4446000
Nmai dzorn,5.6859863,-0.1501026,4,,5,1505560
East legon,5.6392848,-0.1624589,4,,4,2032506
Accra,5.5571096,-0.2012376,3,,3,1392643
East legon,5.6392848,-0.1624589,3,,4,3112500
Cantonments,5.5841563,-0.1692489,4,,5,6112500
Adjiringanor,5.6496506,-0.1366577,4,,5,3112500
Cantonments,5.5841563,-0.1692489,4,,5,11250000
East legon,5.6392848,-0.1624589,5,,6,5194182
East legon,5.6392848,-0.1624589,4,,5,27852860
East legon,5.6392848,-0.1624589,5,,6,4742514
Tema. accra,5.6596441,-0.0096592,3,,3,1207500
Achimota,5.6242019,-0.2276807,4,,5,1500000
Agya herbal,5.6723741,-0.2719572,4,,2,500000
East airport,5.6271981,-0.1080795,3,,4,2219816
East legon,5.6392848,-0.1624589,4,,5,2710008
Spintex,5.6288265,-0.0901987,4,,5,2512500
Spintex road,5.6337386,-0.0978899,4,,4,4516680
East legon hills,5.6927588,-0.1004742,4,,5,3112500
Oyarifa,5.756972,-0.1748633,3,2,3,978614
Spintex,5.6288265,-0.0901987,3,2,3,5645850
Oyarifa,5.756972,-0.1748633,2,2,2,602224
Oyarifa,5.756972,-0.1748633,4,3,5,1279726
Oyarifa,5.756972,-0.1748633,3,2,3,752780
Gbawe,5.5848819,-0.3128207,4,,4,6950000
Michel camp,5.728968699999999,-0.024570781371168977,2,2,3,170000
Community 22,5.7125358,-0.0293623,6,4,4,800000
East airport,5.6271981,-0.1080795,3,3,4,2865440
Tse addo,5.571400049999999,-0.13534024999999966,5,,5,2609694
Gbawe,5.5848819,-0.3128207,4,,4,950000
Spintex,5.6288265,-0.0901987,3,,3,5645850
Gbawe,5.5848819,-0.3128207,4,,3,1170000
Oyarifa,5.756972,-0.1748633,3,2,3,752780
Michel camp,5.728968699999999,-0.024570781371168977,2,2,3,170000
Tse addo,5.571400049999999,-0.13534024999999966,5,,5,2609694
East legon hills,5.6927588,-0.1004742,4,,5,3112500
Spintex,5.6288265,-0.0901987,4,,4,1434756
Achimota,5.6242019,-0.2276807,4,,4,2333618
Asylum down,5.5709323,-0.2025493,4,,4,3988707
Kokomlemle,5.5755147,-0.2088731,4,,4,4316012
Dzorwulu,5.6130923,-0.1991566,6,,6,3450000
Abelemkpe,5.6084809,-0.2135803,4,,4,1437500
East legon,5.6392848,-0.1624589,4,,4,2415000
Kwabenya,5.6738604,-0.2488115,4,3,5,800000
Airport residential area,5.6132499,-0.1832656,4,,4,6599626
Abelemkpe,5.6084809,-0.2135803,4,,4,4124766
East legon,5.6392848,-0.1624589,5,,4,5269460
Cantonments,5.5841563,-0.1692489,4,,4,5719477
East legon hills,5.6927588,-0.1004742,4,3,5,1260000
Pokuase,5.6892131,-0.2826359,4,,4,303957
Abelemkpe,5.6084809,-0.2135803,5,,5,4399751
Spintex,5.6288265,-0.0901987,6,,7,4972500
Ashaley botwe,5.6864517,-0.1369489,3,,4,1063750
Nungua,5.6017661,-0.0796664,4,4,5,2700000
East legon hills,5.6927588,-0.1004742,4,,4,945000
Sakumono,5.6252982,-0.0570156,3,,3,945000
Community 25,5.7366446,0.0365789,3,,3,3150000
Community 25,5.7366446,0.0365789,3,,3,819000
Adjiringanor,5.6496506,-0.1366577,3,1,3,2160000
Spintex road,5.6337386,-0.0978899,3,,3,840000
Lashibi,5.6850117,-0.0383551,4,,4,2700000
Sakumono,5.6252982,-0.0570156,4,1,,3109400
Spintex road,5.6337386,-0.0978899,4,,3,1069050
Oyarifa,5.756972,-0.1748633,3,,4,862500
Teshie,5.5822343,-0.1135104,3,,3,2470291
Airport residential area,5.6132499,-0.1832656,4,,4,5499689
Spintex,5.6288265,-0.0901987,5,,6,2369519
West trasacco,5.6471725,-0.1134111,5,,5,14375000
Adenta,5.7041391,-0.1687965,3,,4,2962500
West trasacco,5.6471725,-0.1134111,5,,5,14375000
East legon hills,5.6927588,-0.1004742,4,,4,1566000
East legon,5.6392848,-0.1624589,5,,4,3430000
East airport,5.6271981,-0.1080795,4,,4,2280000
East legon hills,5.6927588,-0.1004742,4,,4,1450000
East legon hills,5.6927588,-0.1004742,5,4,6,1296000
East legon,5.6392848,-0.1624589,4,,4,3770000
Adenta,5.7041391,-0.1687965,3,,3,759000
East legon,5.6392848,-0.1624589,5,,5,4970000
Dzorwulu,5.6130923,-0.1991566,4,2,5,2700000
Adjiringanor,5.6496506,-0.1366577,4,,4,2030000
East airport,5.6271981,-0.1080795,4,,5,2192553
Spintex,5.6288265,-0.0901987,5,,5,2092532
East legon hills,5.6927588,-0.1004742,3,,3,962500
 spintex  kpogas ,5.6353678,-0.1009769,3,,3,710000
East airport,5.6271981,-0.1080795,4,,5,2192553
East legon hills,5.6927588,-0.1004742,4,,4,1102000
Spintex,5.6288265,-0.0901987,5,,5,2092532
East legon hills,5.6927588,-0.1004742,3,,3,1160000
Adenta,5.7041391,-0.1687965,4,,4,2280000
Adjiringanor,5.6496506,-0.1366577,4,,4,3162500
Adjiringanor,5.6496506,-0.1366577,4,,4,2610000
Adjiringanor,5.6496506,-0.1366577,4,,4,1624000
East legon hills,5.6927588,-0.1004742,6,,6,972000
East legon hills,5.6927588,-0.1004742,4,,4,1566000
East legon hills,5.6927588,-0.1004742,6,,4,1350000
East legon hills,5.6927588,-0.1004742,3,,3,522500
Adjiringanor,5.6496506,-0.1366577,4,,4,3162500
Adjiringanor,5.6496506,-0.1366577,4,,4,2610000
Adjiringanor,5.6496506,-0.1366577,4,,4,1624000
Spintex,5.6288265,-0.0901987,5,,4,1950000
 east legon ghana link ,5.6401671,-0.1619568,6,1,6,8503
East legon hills,5.6927588,-0.1004742,3,,3,236500
East legon hills,5.6927588,-0.1004742,3,,3,459000
East legon hills,5.6927588,-0.1004742,2,,2,1044000
North legon,5.6777411,-0.1822898,4,,4,1635000
Spintex zenith bank ,5.6306111,-0.1431358,6,1,7,3389179
East legon hills,5.6927588,-0.1004742,3,,3,1450000
East legon hills,5.6927588,-0.1004742,3,,3,962500
East legon hills,5.6927588,-0.1004742,4,,4,2610000
East legon hills,5.6927588,-0.1004742,4,,4,1540000
East airport,5.6271981,-0.1080795,4,,4,2475000
Adjiringanor,5.6496506,-0.1366577,4,,4,3900000
East legon hills,5.6927588,-0.1004742,4,,4,1540000
East legon hills,5.6927588,-0.1004742,4,,4,2900000
Adjiringanor,5.6496506,-0.1366577,4,,4,1210000
Abokobi,5.7381697,-0.1948689,3,,4,335500
East legon hills,5.6927588,-0.1004742,3,4,4,610200
East legon hills,5.6927588,-0.1004742,4,,4,3190000
East airport,5.6271981,-0.1080795,5,,5,3575000
Abokobi,5.7381697,-0.1948689,3,,4,429300
Adjiringanor,5.6496506,-0.1366577,3,,3,1072500
East legon hills,5.6927588,-0.1004742,4,,4,1566000
North legon,5.6777411,-0.1822898,4,,4,1635000
East legon,5.6392848,-0.1624589,5,,5,4675000
East legon hills,5.6927588,-0.1004742,4,,5,1430000
East legon,5.6392848,-0.1624589,3,,3,1650000
Katamanso,5.77159775,-0.07336510540894667,4,,4,1925000
East airport,5.6271981,-0.1080795,4,,4,2280000
East legon hills,5.6927588,-0.1004742,3,2,4,660000
East airport,5.6271981,-0.1080795,4,4,4,1485000
Adjiringanor,5.6496506,-0.1366577,7,,7,4125000
East legon hills,5.6927588,-0.1004742,3,,3,825000
Adjiringanor,5.6496506,-0.1366577,4,,4,1925000
Adjiringanor,5.6496506,-0.1366577,8,,8,6600000
Adjiringanor road,5.6457535,-0.1394776,5,2,5,4590000
Adjiringanor,5.6496506,-0.1366577,4,,4,2030000
East legon hills,5.6927588,-0.1004742,3,,3,702000
Trasacco west,5.6471725,-0.1134111,5,1,6,2785286
Spintex,5.6288265,-0.0901987,3,4,3,900000
East airport,5.6271981,-0.1080795,3,,3,1430282
East legon hills,5.6927588,-0.1004742,4,,5,19500000
Oyarifa,5.756972,-0.1748633,4,,5,1575000
Kokomlemle,5.5755147,-0.2088731,3,,3,3574797
Tse addo,5.571400049999999,-0.13534024999999966,3,,4,2962500
Spintex road,5.6337386,-0.0978899,4,5,5,1881950
Spintex,5.6288265,-0.0901987,3,,3,1709860
Tse addo,5.571400049999999,-0.13534024999999966,3,,3,1889884
East legon hills,5.6927588,-0.1004742,3,,4,1747500
Ogbojo,5.6691197,-0.1478252,3,,4,3450000
Cantonments,5.5841563,-0.1692489,4,,5,8250000
Airport residential area,5.6132499,-0.1832656,5,,5,8249533
Lashibi,5.6850117,-0.0383551,4,,5,1987500
Dzorwulu,5.6130923,-0.1991566,3,,3,3849782
East legon hills,5.6927588,-0.1004742,4,,4,1888000
East legon,5.6392848,-0.1624589,4,,4,2128000
East airport,5.6271981,-0.1080795,4,,4,2145423
Abelemkpe,5.6084809,-0.2135803,3,,3,3849782
East legon hills,5.6927588,-0.1004742,4,,4,1293750
Adenta,5.7041391,-0.1687965,4,,4,1817000
Pokuase,5.6892131,-0.2826359,4,,4,2194000
Airport residential area,5.6132499,-0.1832656,4,,4,3801000
East legon hills,5.6927588,-0.1004742,4,130,4,1638000
East legon,5.6392848,-0.1624589,,,,10915310
East legon,5.6392848,-0.1624589,,,,10915310
Abokobi,5.7381697,-0.1948689,4,5,4,1150000
Adjiringanor,5.6496506,-0.1366577,5,,5,3335000
East legon,5.6392848,-0.1624589,4,,4,3162500
West trasacco,5.6471725,-0.1134111,4,,5,2362500
East legon,5.6392848,-0.1624589,4,1,4,3133750
East legon,5.6392848,-0.1624589,4,,4,3162500
Roman ridge,5.6052845,-0.1973074,4,,4,2501250
Sakumono,5.6252982,-0.0570156,4,,5,1950000
Ashaiman,5.694385,-0.029529,3,,4,499000
Cantonments,5.5841563,-0.1692489,5,5,5,7008000
East legon,5.6392848,-0.1624589,3,,3,1868750
Ayimensah,5.7833418,-0.1814418,3,1,3,828058
East legon,5.6392848,-0.1624589,8,,9,5645850
West trasacco,5.6471725,-0.1134111,3,,4,1355004
East legon,5.6392848,-0.1624589,5,,6,5645850
East legon ,5.6392848,-0.1624589,4,,5,2860564
East legon,5.6392848,-0.1624589,4,,5,4140290
Agbogba,5.6918579,-0.1984465,4,,5,1731394
Ashaley botwe,5.6864517,-0.1369489,3,,4,1000000
East legon,5.6392848,-0.1624589,4,1,5,3613344
East legon,5.6392848,-0.1624589,4,,5,2730000
East legon hills,5.6927588,-0.1004742,6,4,6,5269460
East legon hills,5.6927588,-0.1004742,3,,4,1972500
East legon,5.6392848,-0.1624589,4,,4,2484174
Cantonments ,5.5841563,-0.1692489,4,,5,9860000
Oyarifa,5.756972,-0.1748633,3,,4,639863
East legon ,5.6392848,-0.1624589,3,,4,903336
East legon,5.6392848,-0.1624589,5,,5,2673750
Spintex road,5.6337386,-0.0978899,4,6,5,3011120
East legon,5.6392848,-0.1624589,16,2,17,15055600
East legon hills,5.6927588,-0.1004742,4,,5,1769033
East legon,5.6392848,-0.1624589,4,,5,1900000
East airport,5.6271981,-0.1080795,6,2,7,7151410
East legon hills,5.6927588,-0.1004742,4,,5,2028000
Cantonments ,5.5841563,-0.1692489,4,,5,7840000
East legon hills,5.6927588,-0.1004742,3,,4,978614
East legon,5.6392848,-0.1624589,4,,5,2860564
North legon,5.6777411,-0.1822898,4,,4,2213750
East legon,5.6392848,-0.1624589,4,,5,2634730
East legon,5.6392848,-0.1624589,3,,4,2258340
East legon main,5.65652985,-0.1903943036978803,3,,4,2574000
East legon,5.6392848,-0.1624589,3,,4,1355004
North legon ,5.6777411,-0.1822898,4,,5,1881950
East legon,5.6392848,-0.1624589,4,,5,2484174
East legon,5.6392848,-0.1624589,4,,5,6775020
Dome,5.6554227,-0.232884,3,,4,1355004
North legon,5.6777411,-0.1822898,4,,5,2634730
Cantonments,5.5841563,-0.1692489,4,,4,9033360
East legon hills ,5.6927588,-0.1004742,3,,4,940975
East legon ,5.6392848,-0.1624589,4,2,5,12797260
East legon ,5.6392848,-0.1624589,5,,6,3835000
Oyarifa,5.756972,-0.1748633,3,,4,570000
East airport,5.6271981,-0.1080795,4,,5,4140290
East legon ,5.6392848,-0.1624589,5,2,6,5269460
East legon,5.6392848,-0.1624589,4,,5,4516680
East legon,5.6392848,-0.1624589,6,,7,20000000
North legon ,5.6777411,-0.1822898,4,,4,1881950
Ashaley botwe,5.6864517,-0.1369489,3,,4,550000
East legon,5.6392848,-0.1624589,4,,5,2000000
Oyarifa,5.756972,-0.1748633,3,,4,1100000
Ashaley botwe,5.6864517,-0.1369489,4,,5,1200000
East airport,5.6271981,-0.1080795,4,2,5,4516680
Spintex road ,5.6337386,-0.0978899,4,,5,1317365
Spintex road ,5.6337386,-0.0978899,4,,5,1317365
Ashaley botwe,5.6864517,-0.1369489,4,,5,2730000
Cantonments,5.5841563,-0.1692489,4,,5,5043626
East legon hills,5.6927588,-0.1004742,3,,4,1250000
East legon ,5.6392848,-0.1624589,5,,6,3835000
East airport,5.6271981,-0.1080795,5,2,6,6022240
Ashaley botwe,5.6864517,-0.1369489,4,,5,1750000
East legon hills ,5.6927588,-0.1004742,3,,4,635000
East airport,5.6271981,-0.1080795,4,,5,4140290
Spintex,5.6288265,-0.0901987,3,,4,1355004
Cantonments,5.5841563,-0.1692489,4,,4,9033360
East legon,5.6392848,-0.1624589,4,,5,4680000
East legon hills,5.6927588,-0.1004742,3,,4,1053892
East legon,5.6392848,-0.1624589,4,1,5,3011120
Ashaley botwe,5.6864517,-0.1369489,3,,4,900000
East legon,5.6392848,-0.1624589,5,,6,1425000
Ashiyie,5.7425333,-0.15342,6,,7,4140290
East legon,5.6392848,-0.1624589,4,,5,3011120
East legon,5.6392848,-0.1624589,5,,6,11700000
East legon,5.6392848,-0.1624589,4,2,5,2860564
East legon hills,5.6927588,-0.1004742,4,,5,2450000
Oyarifa,5.756972,-0.1748633,3,,3,978614
Tema,5.6596441,-0.0096592,,,,2258340
East legon main ,5.65652985,-0.1903943036978803,5,2,6,4667236
North legon,5.6777411,-0.1822898,4,,5,1656116
West legon,5.64659785,-0.18799765768516785,5,1,5,5645850
East legon,5.6392848,-0.1624589,4,,5,1950000
East legon ,5.6392848,-0.1624589,4,,5,2634730
East legon,5.6392848,-0.1624589,4,1,4,3387510
Cantonments,5.5841563,-0.1692489,4,5,2,13600000
East legon,5.6392848,-0.1624589,6,2,7,18819500
East legon,5.6392848,-0.1624589,4,,4,2484174
East legon,5.6392848,-0.1624589,5,1,5,4893070
Dome,5.6554227,-0.232884,3,1,3,750000
North legon,5.6777411,-0.1822898,4,5,4,16500000
Old ashongman ,5.697026,-0.2338194,4,3,3,1012500
